"resp.id";"ques";"alt";"Brand";"Price";"RAMGB";"Foldable";"CameraQuality";"choice"
7;98;2;"Huawei";"UpperMid-range";"LowerMid-range";"Yes";"High";0
7;98;3;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Low";1
7;98;4;"Huawei";"Premium";"Low";"Yes";"Low";0
7;99;1;"Xiaomi";"Mid-range";"Low";"No";"Medium";0
7;99;2;"Poco";"Premium";"LowerMid-range";"No";"Low";1
7;99;3;"OnePlus";"Premium";"Low";"Yes";"Low";0
7;99;4;"Xiaomi";"LowerMid-range";"High-end";"No";"Low";0
7;100;1;"Xiaomi";"Mid-range";"Mid-range";"Yes";"Medium";0
7;100;2;"OnePlus";"Budget";"Low";"No";"Medium";1
7;100;3;"Xiaomi";"LowerMid-range";"Mid-range";"No";"High";0
7;100;4;"Huawei";"Budget";"LowerMid-range";"Yes";"High";0
7;101;1;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Low";0
7;101;2;"Poco";"UpperMid-range";"LowerMid-range";"Yes";"High";0
7;101;3;"Poco";"Budget";"LowerMid-range";"Yes";"Low";1
7;101;4;"Huawei";"LowerMid-range";"LowerMid-range";"Yes";"High";0
7;102;1;"Xiaomi";"Premium";"LowerMid-range";"Yes";"Low";0
7;102;2;"Huawei";"Premium";"Mid-range";"No";"High";1
7;102;3;"Xiaomi";"Mid-range";"LowerMid-range";"No";"Low";0
7;102;4;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"High";0
7;103;1;"Xiaomi";"Budget";"LowerMid-range";"No";"Medium";1
7;103;2;"Xiaomi";"UpperMid-range";"LowerMid-range";"Yes";"Medium";0
7;103;3;"Poco";"Premium";"Mid-range";"No";"Low";0
7;103;4;"Huawei";"LowerMid-range";"Mid-range";"Yes";"Low";0
7;104;1;"Poco";"LowerMid-range";"LowerMid-range";"Yes";"Medium";0
7;104;2;"Poco";"UpperMid-range";"Mid-range";"Yes";"Medium";1
7;104;3;"Poco";"UpperMid-range";"Low";"No";"Medium";0
7;104;4;"OnePlus";"Premium";"LowerMid-range";"Yes";"Low";0
7;105;1;"Poco";"Budget";"Low";"Yes";"High";0
7;105;2;"Xiaomi";"Premium";"Low";"Yes";"Medium";0
7;105;3;"Poco";"Budget";"High-end";"No";"Low";1
7;105;4;"Xiaomi";"Mid-range";"High-end";"No";"High";0
8;106;1;"Xiaomi";"Budget";"Low";"No";"Medium";1
8;106;2;"Huawei";"LowerMid-range";"LowerMid-range";"No";"Low";0
8;106;3;"Huawei";"UpperMid-range";"LowerMid-range";"No";"High";0
8;106;4;"OnePlus";"Budget";"Low";"Yes";"Medium";0
8;107;1;"Huawei";"UpperMid-range";"Mid-range";"Yes";"Low";0
8;107;2;"Xiaomi";"Mid-range";"Low";"Yes";"Low";0
8;107;3;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"Medium";0
8;107;4;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Low";1
8;108;1;"Poco";"LowerMid-range";"Mid-range";"No";"High";1
8;108;2;"Poco";"UpperMid-range";"LowerMid-range";"No";"Low";0
8;108;3;"OnePlus";"Premium";"High-end";"Yes";"Low";0
8;108;4;"Poco";"Budget";"Mid-range";"Yes";"High";0
8;109;1;"OnePlus";"LowerMid-range";"Mid-range";"No";"Medium";1
8;109;2;"Poco";"Mid-range";"Low";"Yes";"High";0
8;109;3;"Xiaomi";"Premium";"Low";"Yes";"High";0
8;109;4;"Huawei";"Premium";"High-end";"Yes";"Medium";0
8;110;1;"Xiaomi";"Budget";"Low";"No";"High";0
8;110;2;"Xiaomi";"LowerMid-range";"Mid-range";"No";"Low";1
8;110;3;"Poco";"Budget";"LowerMid-range";"No";"Medium";0
8;110;4;"Huawei";"Mid-range";"Low";"Yes";"Medium";0
8;111;1;"Poco";"Mid-range";"LowerMid-range";"Yes";"Low";0
8;111;2;"Xiaomi";"Premium";"Low";"No";"Low";0
8;111;3;"Huawei";"LowerMid-range";"Low";"Yes";"Low";0
8;111;4;"Xiaomi";"UpperMid-range";"High-end";"No";"Medium";1
8;112;1;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
8;112;2;"Poco";"Budget";"Low";"No";"High";0
8;112;3;"Xiaomi";"LowerMid-range";"High-end";"Yes";"High";0
8;112;4;"OnePlus";"Mid-range";"High-end";"Yes";"Medium";1
8;113;1;"Poco";"Budget";"LowerMid-range";"No";"High";0
8;113;2;"Xiaomi";"Mid-range";"Low";"No";"High";0
8;113;3;"Poco";"Mid-range";"Mid-range";"No";"Medium";1
8;113;4;"OnePlus";"LowerMid-range";"Mid-range";"No";"High";0
8;114;1;"Poco";"Premium";"Mid-range";"Yes";"Medium";0
8;114;2;"Huawei";"Mid-range";"High-end";"No";"Medium";1
8;114;3;"OnePlus";"Mid-range";"Mid-range";"Yes";"Medium";0
8;114;4;"Poco";"Mid-range";"Low";"Yes";"Medium";0
8;115;1;"Xiaomi";"LowerMid-range";"High-end";"No";"Low";1
8;115;2;"Xiaomi";"Premium";"LowerMid-range";"Yes";"Medium";0
8;115;3;"Huawei";"UpperMid-range";"High-end";"No";"High";0
8;115;4;"OnePlus";"Premium";"Low";"No";"Low";0
8;116;1;"Xiaomi";"UpperMid-range";"LowerMid-range";"No";"Medium";0
8;116;2;"Poco";"Budget";"Mid-range";"No";"Medium";1
8;116;3;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"High";0
8;116;4;"OnePlus";"Mid-range";"Low";"No";"High";0
8;117;1;"Huawei";"Budget";"High-end";"No";"Medium";1
8;117;2;"OnePlus";"Budget";"LowerMid-range";"Yes";"Low";0
8;117;3;"Xiaomi";"Mid-range";"Low";"Yes";"Medium";0
8;117;4;"Huawei";"Budget";"Low";"No";"Low";0
8;118;1;"OnePlus";"UpperMid-range";"Mid-range";"No";"High";1
8;118;2;"Poco";"Budget";"Mid-range";"Yes";"Low";0
8;118;3;"OnePlus";"Mid-range";"High-end";"No";"Medium";0
8;118;4;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Medium";0
8;119;1;"Huawei";"Budget";"Mid-range";"Yes";"Low";0
8;119;2;"Xiaomi";"Mid-range";"Mid-range";"Yes";"Low";0
8;119;3;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"Low";1
8;119;4;"OnePlus";"Premium";"High-end";"Yes";"Medium";0
8;120;1;"Huawei";"Budget";"LowerMid-range";"Yes";"High";0
8;120;2;"Xiaomi";"Premium";"Low";"Yes";"Medium";0
8;120;3;"OnePlus";"UpperMid-range";"High-end";"No";"Low";0
8;120;4;"Huawei";"Budget";"High-end";"No";"Low";1
9;121;1;"Huawei";"Mid-range";"Low";"No";"Medium";1
9;121;2;"Poco";"UpperMid-range";"Mid-range";"No";"Medium";0
9;121;3;"Huawei";"Budget";"Mid-range";"Yes";"Low";0
9;121;4;"Huawei";"UpperMid-range";"LowerMid-range";"Yes";"Medium";0
9;122;1;"OnePlus";"LowerMid-range";"Mid-range";"Yes";"High";1
9;122;2;"Huawei";"Budget";"High-end";"Yes";"High";0
9;122;3;"Xiaomi";"Budget";"Mid-range";"No";"High";0
9;122;4;"Xiaomi";"LowerMid-range";"Low";"Yes";"Low";0
9;123;1;"Xiaomi";"Budget";"High-end";"Yes";"Low";0
9;123;2;"Huawei";"Mid-range";"Low";"No";"High";0
9;123;3;"Huawei";"Premium";"LowerMid-range";"No";"Medium";1
9;123;4;"Xiaomi";"Mid-range";"Low";"Yes";"Low";0
9;124;1;"Xiaomi";"Premium";"Low";"Yes";"High";0
9;124;2;"Xiaomi";"LowerMid-range";"Mid-range";"No";"Low";1
9;124;3;"Poco";"UpperMid-range";"LowerMid-range";"No";"High";0
9;124;4;"OnePlus";"UpperMid-range";"LowerMid-range";"No";"Medium";0
9;125;1;"Poco";"Premium";"LowerMid-range";"Yes";"Medium";0
9;125;2;"Huawei";"Budget";"LowerMid-range";"Yes";"Medium";0
9;125;3;"OnePlus";"Mid-range";"LowerMid-range";"No";"Medium";0
9;125;4;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Low";1
9;126;1;"OnePlus";"Premium";"LowerMid-range";"Yes";"Medium";0
9;126;2;"Poco";"Mid-range";"Mid-range";"No";"Medium";0
9;126;3;"Huawei";"UpperMid-range";"Low";"No";"Medium";1
9;126;4;"Poco";"UpperMid-range";"LowerMid-range";"No";"Medium";0
9;127;1;"Poco";"Budget";"Mid-range";"No";"Low";0
9;127;2;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Low";1
9;127;3;"OnePlus";"Premium";"High-end";"No";"Medium";0
9;127;4;"Huawei";"Mid-range";"LowerMid-range";"Yes";"High";0
9;128;1;"Xiaomi";"LowerMid-range";"High-end";"No";"Low";1
9;128;2;"OnePlus";"Mid-range";"Low";"No";"Medium";0
9;128;3;"Xiaomi";"LowerMid-range";"LowerMid-range";"Yes";"High";0
9;128;4;"Poco";"Budget";"High-end";"Yes";"Low";0
9;129;1;"Huawei";"Premium";"Mid-range";"Yes";"High";0
9;129;2;"Huawei";"Mid-range";"LowerMid-range";"No";"Low";0
9;129;3;"Xiaomi";"UpperMid-range";"High-end";"No";"Low";0
9;129;4;"OnePlus";"Premium";"Low";"No";"High";1
9;130;1;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
9;130;2;"Huawei";"UpperMid-range";"Low";"Yes";"Medium";0
9;130;3;"OnePlus";"Premium";"Mid-range";"No";"Medium";1
9;130;4;"Poco";"UpperMid-range";"Low";"No";"Medium";0
9;131;1;"Poco";"Mid-range";"High-end";"No";"High";1
9;131;2;"Xiaomi";"UpperMid-range";"High-end";"Yes";"Medium";0
9;131;3;"Huawei";"Budget";"Mid-range";"Yes";"High";0
9;131;4;"OnePlus";"Premium";"High-end";"Yes";"High";0
9;132;1;"OnePlus";"Budget";"Low";"Yes";"Low";0
9;132;2;"Huawei";"Premium";"LowerMid-range";"No";"Low";0
9;132;3;"OnePlus";"UpperMid-range";"Mid-range";"Yes";"Low";0
9;132;4;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Low";1
9;133;1;"Huawei";"Mid-range";"LowerMid-range";"No";"High";0
9;133;2;"Poco";"UpperMid-range";"High-end";"No";"Medium";0
9;133;3;"OnePlus";"LowerMid-range";"High-end";"Yes";"Low";1
9;133;4;"OnePlus";"UpperMid-range";"High-end";"No";"High";0
9;134;1;"OnePlus";"LowerMid-range";"Mid-range";"Yes";"Medium";0
9;134;2;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"High";0
9;134;3;"Xiaomi";"Premium";"Mid-range";"Yes";"Low";0
9;134;4;"Huawei";"Mid-range";"High-end";"No";"Low";1
9;135;1;"Huawei";"Premium";"High-end";"Yes";"Medium";0
9;135;2;"Xiaomi";"LowerMid-range";"Low";"No";"Low";0
9;135;3;"OnePlus";"Mid-range";"High-end";"No";"High";1
9;135;4;"Huawei";"LowerMid-range";"Mid-range";"Yes";"Medium";0
10;136;1;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"High";1
10;136;2;"Poco";"Mid-range";"LowerMid-range";"No";"Medium";0
10;136;3;"Poco";"UpperMid-range";"High-end";"Yes";"Low";0
10;136;4;"Poco";"Budget";"Mid-range";"Yes";"High";0
10;137;1;"Poco";"Mid-range";"LowerMid-range";"No";"Low";0
10;137;2;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Low";0
10;137;3;"OnePlus";"Budget";"Mid-range";"No";"Low";1
10;137;4;"Poco";"Mid-range";"High-end";"Yes";"High";0
10;138;1;"OnePlus";"LowerMid-range";"Mid-range";"No";"Medium";1
10;138;2;"Xiaomi";"Budget";"LowerMid-range";"Yes";"Low";0
10;138;3;"Poco";"Budget";"High-end";"No";"Medium";0
10;138;4;"Xiaomi";"LowerMid-range";"Mid-range";"Yes";"High";0
10;139;1;"Xiaomi";"Mid-range";"Mid-range";"No";"Low";0
10;139;2;"OnePlus";"Mid-range";"Mid-range";"Yes";"Medium";0
10;139;3;"Poco";"Mid-range";"Mid-range";"No";"High";0
10;139;4;"Xiaomi";"Budget";"LowerMid-range";"No";"Low";1
10;140;1;"Poco";"Premium";"LowerMid-range";"Yes";"Low";0
10;140;2;"Huawei";"Mid-range";"High-end";"No";"Medium";1
10;140;3;"OnePlus";"Premium";"Mid-range";"No";"Low";0
10;140;4;"OnePlus";"UpperMid-range";"Low";"Yes";"Low";0
10;141;1;"Poco";"UpperMid-range";"Low";"No";"Low";0
10;141;2;"Poco";"LowerMid-range";"Mid-range";"Yes";"Medium";0
10;141;3;"Xiaomi";"UpperMid-range";"Low";"No";"High";0
10;141;4;"Poco";"Budget";"LowerMid-range";"No";"High";1
10;142;1;"Xiaomi";"Budget";"High-end";"No";"High";0
10;142;2;"Xiaomi";"UpperMid-range";"High-end";"No";"Medium";0
10;142;3;"Xiaomi";"Budget";"High-end";"No";"Medium";1
10;142;4;"OnePlus";"Mid-range";"High-end";"Yes";"Low";0
10;143;1;"Poco";"Premium";"Mid-range";"Yes";"Medium";0
10;143;2;"Xiaomi";"Mid-range";"Mid-range";"No";"Medium";1
10;143;3;"OnePlus";"Budget";"Mid-range";"Yes";"High";0
10;143;4;"Huawei";"Premium";"Mid-range";"No";"High";0
10;144;1;"Poco";"Budget";"Low";"Yes";"Medium";0
10;144;2;"Poco";"LowerMid-range";"Low";"No";"Low";0
10;144;3;"Poco";"Mid-range";"High-end";"No";"Medium";1
10;144;4;"Poco";"Budget";"Low";"No";"Low";0
10;145;1;"Xiaomi";"LowerMid-range";"Low";"No";"High";1
10;145;2;"OnePlus";"Mid-range";"High-end";"No";"Medium";0
10;145;3;"Poco";"UpperMid-range";"Low";"No";"Medium";0
10;145;4;"Xiaomi";"Premium";"Mid-range";"Yes";"Low";0
10;146;1;"Poco";"Premium";"High-end";"No";"Medium";0
10;146;2;"Poco";"Premium";"LowerMid-range";"No";"Medium";1
10;146;3;"Huawei";"LowerMid-range";"High-end";"Yes";"Low";0
10;146;4;"Xiaomi";"UpperMid-range";"Low";"Yes";"Medium";0
10;147;1;"Poco";"Budget";"LowerMid-range";"Yes";"Medium";0
10;147;2;"Poco";"LowerMid-range";"Mid-range";"No";"High";0
10;147;3;"Huawei";"Budget";"LowerMid-range";"No";"High";0
10;147;4;"Huawei";"Budget";"Mid-range";"No";"Medium";1
10;148;1;"OnePlus";"Premium";"High-end";"No";"High";0
10;148;2;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"High";0
10;148;3;"Huawei";"UpperMid-range";"Low";"No";"Medium";0
10;148;4;"Huawei";"Budget";"High-end";"Yes";"Medium";1
10;149;1;"Poco";"LowerMid-range";"LowerMid-range";"No";"Medium";0
10;149;2;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Medium";1
10;149;3;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Medium";0
10;149;4;"OnePlus";"LowerMid-range";"Low";"Yes";"High";0
10;150;1;"Huawei";"Mid-range";"Low";"Yes";"High";0
10;150;2;"Poco";"LowerMid-range";"High-end";"No";"Low";0
10;150;3;"Xiaomi";"Premium";"Low";"Yes";"Low";0
10;150;4;"Huawei";"Budget";"High-end";"No";"High";1
11;151;1;"Poco";"Premium";"High-end";"No";"Low";1
11;151;2;"Xiaomi";"UpperMid-range";"Low";"No";"High";0
11;151;3;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
11;151;4;"Poco";"LowerMid-range";"High-end";"Yes";"Medium";0
11;152;1;"Huawei";"Premium";"Mid-range";"Yes";"Low";0
11;152;2;"Huawei";"Mid-range";"Low";"No";"High";1
11;152;3;"Poco";"Premium";"LowerMid-range";"Yes";"Low";0
11;152;4;"Huawei";"Premium";"Mid-range";"Yes";"Medium";0
11;153;1;"Poco";"Premium";"Low";"Yes";"Medium";0
11;153;2;"Huawei";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
11;153;3;"Xiaomi";"Budget";"High-end";"Yes";"High";0
11;153;4;"Huawei";"Premium";"Low";"Yes";"Low";1
11;154;1;"Poco";"UpperMid-range";"Low";"Yes";"High";0
11;154;2;"Xiaomi";"Premium";"High-end";"No";"Medium";0
11;154;3;"Poco";"Mid-range";"LowerMid-range";"No";"High";1
11;154;4;"Poco";"Mid-range";"Mid-range";"No";"Low";0
11;155;1;"OnePlus";"UpperMid-range";"Low";"Yes";"Low";0
11;155;2;"Poco";"Budget";"LowerMid-range";"No";"Low";1
11;155;3;"Huawei";"UpperMid-range";"LowerMid-range";"No";"Medium";0
11;155;4;"Huawei";"Premium";"LowerMid-range";"No";"High";0
11;156;1;"OnePlus";"Premium";"Low";"No";"High";0
11;156;2;"Xiaomi";"UpperMid-range";"Low";"No";"Medium";1
11;156;3;"OnePlus";"Premium";"Mid-range";"No";"High";0
11;156;4;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Low";0
11;157;1;"Xiaomi";"LowerMid-range";"LowerMid-range";"Yes";"Medium";1
11;157;2;"OnePlus";"Budget";"LowerMid-range";"No";"Medium";0
11;157;3;"Huawei";"Premium";"High-end";"Yes";"Low";0
11;157;4;"Xiaomi";"Mid-range";"High-end";"Yes";"Low";0
11;158;1;"Huawei";"Budget";"Low";"Yes";"Medium";0
11;158;2;"Huawei";"Mid-range";"Low";"No";"Low";1
11;158;3;"Poco";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
11;158;4;"Xiaomi";"Budget";"High-end";"No";"High";0
11;159;1;"Poco";"Mid-range";"Mid-range";"Yes";"Medium";0
11;159;2;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"Medium";0
11;159;3;"OnePlus";"Mid-range";"LowerMid-range";"No";"Medium";1
11;159;4;"Poco";"Premium";"LowerMid-range";"No";"Low";0
11;160;1;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"High";0
11;160;2;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Medium";0
11;160;3;"Xiaomi";"Premium";"LowerMid-range";"No";"Low";0
11;160;4;"Poco";"UpperMid-range";"Mid-range";"Yes";"Medium";1
11;161;1;"Poco";"LowerMid-range";"Low";"No";"Low";0
11;161;2;"Huawei";"Premium";"High-end";"No";"Low";0
11;161;3;"Xiaomi";"UpperMid-range";"High-end";"Yes";"Medium";1
11;161;4;"OnePlus";"LowerMid-range";"Mid-range";"No";"Low";0
11;162;1;"Poco";"UpperMid-range";"Low";"Yes";"Medium";0
11;162;2;"Poco";"Mid-range";"LowerMid-range";"Yes";"High";1
11;162;3;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"High";0
11;162;4;"OnePlus";"Mid-range";"High-end";"Yes";"Medium";0
11;163;1;"Poco";"UpperMid-range";"Low";"No";"High";0
11;163;2;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
11;163;3;"OnePlus";"UpperMid-range";"Mid-range";"No";"High";0
11;163;4;"Huawei";"LowerMid-range";"High-end";"Yes";"High";1
11;164;1;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
11;164;2;"Huawei";"LowerMid-range";"High-end";"No";"Medium";1
11;164;3;"Poco";"Premium";"Low";"Yes";"Low";0
11;164;4;"Huawei";"UpperMid-range";"Mid-range";"No";"High";0
11;165;1;"Huawei";"Mid-range";"Low";"Yes";"High";1
11;165;2;"Xiaomi";"LowerMid-range";"Low";"Yes";"High";0
11;165;3;"OnePlus";"Premium";"Mid-range";"Yes";"Low";0
11;165;4;"Poco";"LowerMid-range";"Low";"No";"High";0
12;166;1;"Xiaomi";"Mid-range";"Low";"Yes";"Medium";0
12;166;2;"Huawei";"Mid-range";"High-end";"No";"Low";1
12;166;3;"Poco";"Premium";"LowerMid-range";"No";"High";0
12;166;4;"Huawei";"LowerMid-range";"High-end";"No";"Low";0
12;167;1;"OnePlus";"Mid-range";"Low";"No";"High";1
12;167;2;"OnePlus";"UpperMid-range";"High-end";"Yes";"Low";0
12;167;3;"Huawei";"Premium";"LowerMid-range";"No";"Medium";0
12;167;4;"Xiaomi";"Premium";"High-end";"Yes";"Medium";0
12;168;1;"Poco";"UpperMid-range";"High-end";"Yes";"Low";1
12;168;2;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Medium";0
12;168;3;"OnePlus";"Premium";"Low";"No";"Medium";0
12;168;4;"Xiaomi";"UpperMid-range";"Low";"No";"Low";0
12;169;1;"Xiaomi";"Budget";"High-end";"Yes";"Low";0
12;169;2;"OnePlus";"Budget";"Mid-range";"Yes";"Low";1
12;169;3;"Poco";"Premium";"Mid-range";"No";"Medium";0
12;169;4;"Huawei";"Mid-range";"High-end";"No";"High";0
12;170;1;"OnePlus";"Budget";"Low";"No";"High";0
12;170;2;"OnePlus";"Premium";"Mid-range";"Yes";"High";0
12;170;3;"Xiaomi";"LowerMid-range";"Low";"No";"High";1
12;170;4;"Poco";"Mid-range";"Mid-range";"Yes";"Medium";0
12;171;1;"OnePlus";"Mid-range";"High-end";"Yes";"Medium";0
12;171;2;"Poco";"UpperMid-range";"High-end";"No";"Medium";1
12;171;3;"Poco";"UpperMid-range";"Low";"No";"High";0
12;171;4;"Huawei";"Premium";"LowerMid-range";"Yes";"High";0
12;172;1;"Huawei";"LowerMid-range";"High-end";"Yes";"High";0
12;172;2;"Poco";"Premium";"High-end";"No";"Medium";1
12;172;3;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"High";0
12;172;4;"Poco";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
12;173;1;"OnePlus";"Mid-range";"High-end";"Yes";"Low";0
12;173;2;"Poco";"Budget";"Mid-range";"Yes";"Low";1
12;173;3;"Huawei";"Mid-range";"Low";"No";"High";0
12;173;4;"Huawei";"Mid-range";"LowerMid-range";"Yes";"Medium";0
12;174;1;"Xiaomi";"Budget";"High-end";"No";"High";1
12;174;2;"Huawei";"Budget";"Mid-range";"Yes";"Medium";0
12;174;3;"Huawei";"UpperMid-range";"Mid-range";"No";"High";0
12;174;4;"Xiaomi";"Budget";"High-end";"No";"Low";0
12;175;1;"Poco";"UpperMid-range";"LowerMid-range";"No";"Medium";0
12;175;2;"OnePlus";"Mid-range";"LowerMid-range";"No";"High";0
12;175;3;"Huawei";"LowerMid-range";"LowerMid-range";"No";"High";1
12;175;4;"Xiaomi";"Budget";"Low";"No";"High";0
12;176;1;"Poco";"LowerMid-range";"Low";"Yes";"High";1
12;176;2;"Huawei";"UpperMid-range";"LowerMid-range";"No";"High";0
12;176;3;"Poco";"UpperMid-range";"LowerMid-range";"Yes";"High";0
12;176;4;"OnePlus";"UpperMid-range";"LowerMid-range";"No";"Medium";0
12;177;1;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Low";0
12;177;2;"Poco";"UpperMid-range";"Mid-range";"No";"Medium";0
12;177;3;"Huawei";"LowerMid-range";"High-end";"Yes";"Medium";0
12;177;4;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"High";1
12;178;1;"Xiaomi";"LowerMid-range";"Mid-range";"No";"High";0
12;178;2;"Poco";"Budget";"LowerMid-range";"No";"High";0
12;178;3;"Poco";"Budget";"Low";"No";"Medium";1
12;178;4;"Poco";"Mid-range";"Low";"Yes";"High";0
12;179;1;"Huawei";"Mid-range";"Low";"No";"Medium";1
12;179;2;"Poco";"LowerMid-range";"Low";"No";"Low";0
12;179;3;"OnePlus";"Mid-range";"Low";"No";"Low";0
12;179;4;"Poco";"Mid-range";"High-end";"No";"Low";0
12;180;1;"OnePlus";"Mid-range";"High-end";"Yes";"High";0
12;180;2;"OnePlus";"UpperMid-range";"High-end";"No";"High";0
12;180;3;"Huawei";"Premium";"Low";"Yes";"Low";0
12;180;4;"OnePlus";"LowerMid-range";"High-end";"Yes";"High";1
13;181;1;"Xiaomi";"Premium";"LowerMid-range";"Yes";"Medium";0
13;181;2;"Huawei";"Budget";"Mid-range";"Yes";"Low";1
13;181;3;"Poco";"Budget";"LowerMid-range";"Yes";"Low";0
13;181;4;"Poco";"Premium";"Low";"No";"Low";0
13;182;1;"Poco";"Premium";"Mid-range";"No";"High";0
13;182;2;"Xiaomi";"LowerMid-range";"High-end";"Yes";"Medium";1
13;182;3;"Poco";"Premium";"LowerMid-range";"Yes";"High";0
13;182;4;"OnePlus";"Premium";"LowerMid-range";"No";"Low";0
13;183;1;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
13;183;2;"Huawei";"Budget";"High-end";"No";"High";1
13;183;3;"Huawei";"Budget";"LowerMid-range";"Yes";"Low";0
13;183;4;"Huawei";"LowerMid-range";"Low";"Yes";"Medium";0
13;184;1;"OnePlus";"UpperMid-range";"Low";"No";"High";1
13;184;2;"Poco";"UpperMid-range";"LowerMid-range";"No";"Low";0
13;184;3;"Huawei";"Mid-range";"Low";"No";"Low";0
13;184;4;"Poco";"UpperMid-range";"High-end";"Yes";"High";0
13;185;1;"Xiaomi";"UpperMid-range";"LowerMid-range";"No";"Medium";0
13;185;2;"Xiaomi";"UpperMid-range";"Mid-range";"No";"High";1
13;185;3;"Xiaomi";"Premium";"LowerMid-range";"Yes";"Low";0
13;185;4;"Poco";"Budget";"High-end";"No";"Medium";0
13;186;1;"Poco";"Premium";"LowerMid-range";"No";"High";0
13;186;2;"OnePlus";"Budget";"Low";"No";"Low";1
13;186;3;"Xiaomi";"Mid-range";"High-end";"No";"Low";0
13;186;4;"Poco";"Mid-range";"High-end";"No";"Low";0
13;187;1;"Huawei";"Budget";"Low";"No";"Low";0
13;187;2;"Huawei";"Mid-range";"LowerMid-range";"No";"Low";0
13;187;3;"OnePlus";"Premium";"LowerMid-range";"Yes";"Medium";1
13;187;4;"Huawei";"LowerMid-range";"High-end";"Yes";"Medium";0
13;188;1;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"High";0
13;188;2;"Xiaomi";"Budget";"LowerMid-range";"Yes";"High";0
13;188;3;"OnePlus";"LowerMid-range";"High-end";"Yes";"Low";1
13;188;4;"Xiaomi";"Budget";"LowerMid-range";"No";"Medium";0
13;189;1;"Poco";"Budget";"Low";"No";"High";0
13;189;2;"Huawei";"Mid-range";"Mid-range";"No";"Medium";1
13;189;3;"Poco";"UpperMid-range";"Low";"No";"High";0
13;189;4;"Xiaomi";"Mid-range";"LowerMid-range";"No";"Low";0
13;190;1;"Poco";"LowerMid-range";"Low";"No";"Medium";0
13;190;2;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Medium";0
13;190;3;"Huawei";"LowerMid-range";"High-end";"Yes";"Low";0
13;190;4;"Huawei";"LowerMid-range";"High-end";"No";"Medium";1
13;191;1;"OnePlus";"Mid-range";"High-end";"No";"Low";0
13;191;2;"Huawei";"Premium";"High-end";"No";"Low";0
13;191;3;"OnePlus";"UpperMid-range";"Low";"Yes";"High";1
13;191;4;"Huawei";"UpperMid-range";"High-end";"No";"Low";0
13;192;1;"Huawei";"Mid-range";"High-end";"Yes";"High";0
13;192;2;"Xiaomi";"Premium";"Mid-range";"No";"Medium";1
13;192;3;"Huawei";"Mid-range";"LowerMid-range";"Yes";"Low";0
13;192;4;"Huawei";"Premium";"Low";"Yes";"High";0
13;193;1;"Xiaomi";"Budget";"Mid-range";"No";"Low";1
13;193;2;"OnePlus";"LowerMid-range";"Low";"Yes";"High";0
13;193;3;"OnePlus";"Mid-range";"High-end";"Yes";"High";0
13;193;4;"Xiaomi";"LowerMid-range";"Low";"No";"Low";0
13;194;1;"OnePlus";"Mid-range";"Low";"Yes";"Low";0
13;194;2;"OnePlus";"Premium";"Mid-range";"No";"Low";1
13;194;3;"Huawei";"LowerMid-range";"High-end";"No";"High";0
13;194;4;"Xiaomi";"Premium";"LowerMid-range";"No";"Low";0
13;195;1;"Poco";"LowerMid-range";"Low";"Yes";"Medium";0
13;195;2;"Poco";"Premium";"Mid-range";"Yes";"Low";0
13;195;3;"Huawei";"Premium";"Mid-range";"No";"Low";1
